2024-05-15	00:00	早稲田学習研究会	5869	2024年３月期　決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/58690/140120240515598227.pdf
2024-05-15	00:00	早稲田学習研究会	5869	自己株式取得に係る事項の決定に関するお知らせ	https://www2.jpx.co.jp/disc/58690/140120240515598448.pdf
2024-05-15	00:00	早稲田学習研究会	5869	譲渡制限付株式報酬制度の導入に関するお知らせ	https://www2.jpx.co.jp/disc/58690/140120240515598438.pdf
2023-12-22	00:00	早稲田学習研究会	5869	東京証券取引所スタンダード市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/58690/140120231221507035.pdf
2024-05-20	00:00	ヒューマンテクノロジーズ	5621	2024年３月期 決算説明会資料	https://www2.jpx.co.jp/disc/56210/140120240517500857.pdf
2024-05-15	00:00	ヒューマンテクノロジーズ	5621	2024年３月期 決算短信〔日本基準〕（連結）	https://www2.jpx.co.jp/disc/56210/140120240514595073.pdf
2024-05-15	00:00	ヒューマンテクノロジーズ	5621	2024年３月期 決算補足説明資料	https://www2.jpx.co.jp/disc/56210/140120240514595139.pdf
2024-02-14	00:00	ヒューマンテクノロジーズ	5621	2024年３月期 第３四半期決算説明資料	https://www2.jpx.co.jp/disc/56210/140120240214536386.pdf
2024-02-14	00:00	ヒューマンテクノロジーズ	5621	2024年３月期 第３四半期決算短信〔日本基準〕（連結）	https://www2.jpx.co.jp/disc/56210/140120240214536318.pdf
2024-05-15	00:00	ヒューマンテクノロジーズ	5621	配当方針の変更および剰余金の配当（増配）に関するお知らせ	https://www2.jpx.co.jp/disc/56210/140120240514595121.pdf
2024-01-18	00:00	ヒューマンテクノロジーズ	5621	主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/56210/140120240118516669.pdf
2024-01-18	00:00	ヒューマンテクノロジーズ	5621	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/56210/140120240118516667.pdf
2024-01-05	00:00	ヒューマンテクノロジーズ	5621	（差替）「主要株主の異動に関するお知らせ」のファイル差替について	https://www2.jpx.co.jp/disc/56210/140120240104511125.pdf
